TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency,workflowRunId,workflowStepId
2026-06-26 15:26:47,1782487607861,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/e-paper,GET,_rsc=5CB68i4pnAekjehf,304,gjcvq-1782487607861-9e77fed28e77,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/e-paper.segments/_tree.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,13,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:47,1782487607858,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=8nTjltbQWvg6NcbE,304,rd6pw-1782487607858-51cd2fd2f76b,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/__PAGE__.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,22,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:47,1782487607857,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=yIp22O3xgPPxC28X,304,zv7fk-1782487607857-aa7956ea9445,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/_index.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,15,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:47,1782487607857,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=7h4NYy5eoyMcNlUN,304,5tsdk-1782487607857-c87e0b307698,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/_head.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,6,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:47,1782487607247,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,,304,wqhrs-1782487607247-bb8d4f52665c,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,19,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:36,1782487596345,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/e-paper,GET,_rsc=3M4rap3rp5n1mWgR,304,m7drb-1782487596345-75d709c3bc88,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/e-paper.segments/e-paper/__PAGE__.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,7,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:36,1782487596314,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/e-paper,GET,_rsc=2tDfWWFBAfd7VZ9Z,304,m7drb-1782487596314-abb49abb65b3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/e-paper.segments/e-paper.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,6,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:36,1782487596313,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/e-paper,GET,_rsc=7h4NYy5eoyMcNlUN,304,5tsdk-1782487596313-a0b2853b9ad9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/e-paper.segments/_head.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,5,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:36,1782487596163,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=8nTjltbQWvg6NcbE,304,5tsdk-1782487596163-c20f17bf453d,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/__PAGE__.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,16,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:36,1782487596162,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/e-paper,GET,_rsc=5CB68i4pnAekjehf,304,wqhrs-1782487596162-1cbdc111c330,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/e-paper.segments/_tree.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,10,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:36,1782487596162,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=7h4NYy5eoyMcNlUN,304,sgb9c-1782487596162-b70618a7843a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/_head.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,12,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:36,1782487596162,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=yIp22O3xgPPxC28X,304,rd6pw-1782487596162-a7b2b7ca1638,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/_index.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,15,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:26:35,1782487595563,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,,304,m7drb-1782487595563-fb0907f1cf8c,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,5,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:41,1782487181753,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/,OPTIONS,,204,4vpth-1782487181753-b5636ac6237f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,PRERENDER,static,/,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,216,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:41,1782487181536,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/e-paper,GET,_rsc=3M4rap3rp5n1mWgR,200,p8mtt-1782487181536-4e77823be369,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,PRERENDER,static,/e-paper.segments/e-paper/__PAGE__.segment,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,244,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:41,1782487181531,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/e-paper,GET,_rsc=2tDfWWFBAfd7VZ9Z,200,fpzpq-1782487181531-990521a7344f,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,PRERENDER,static,/e-paper.segments/e-paper.segment,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,229,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:41,1782487181489,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/e-paper,GET,_rsc=7h4NYy5eoyMcNlUN,200,4vpth-1782487181489-3041ae9f731d,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,PRERENDER,static,/e-paper.segments/_head.segment,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,231,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:41,1782487181208,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/,GET,_rsc=yIp22O3xgPPxC28X,200,fpzpq-1782487181208-cbbb8d61ddbc,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,PRERENDER,static,/index.segments/_index.segment,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,232,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:41,1782487181208,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/,GET,_rsc=8nTjltbQWvg6NcbE,200,4vpth-1782487181208-25d82b3a7795,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,PRERENDER,static,/index.segments/__PAGE__.segment,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,249,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:41,1782487181207,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/,GET,_rsc=7h4NYy5eoyMcNlUN,200,6c4fn-1782487181207-1dd60affdc8a,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,PRERENDER,static,/index.segments/_head.segment,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,222,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:41,1782487181204,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/e-paper,GET,_rsc=5CB68i4pnAekjehf,200,n8p7t-1782487181204-f753569741b1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,PRERENDER,static,/e-paper.segments/_tree.segment,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,215,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:40,1782487180104,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app/,GET,,200,bdzvs-1782487180104-d83b8943fbf3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,300,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:19,1782487159065,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=8nTjltbQWvg6NcbE,304,m2zjr-1782487159065-7ee9711de586,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/__PAGE__.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,15,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:19,1782487159057,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=yIp22O3xgPPxC28X,304,bdzvs-1782487159057-b972a5cc9c69,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/_index.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,23,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:19,1782487159056,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,_rsc=7h4NYy5eoyMcNlUN,304,p74nd-1782487159056-8a30727575d2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/index.segments/_head.segment,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,9,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
2026-06-26 15:19:18,1782487158365,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app/,GET,,304,jdspm-1782487158365-b20357b91910,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",,preview,v0/banglarvoice33-1162-5ba73d0e,HIT,static,/,news-platform-research-report-git-v0-banglar-8d22ce-ecosystems2.vercel.app,news-platform-research-report-84d0w17hf-ecosystems2.vercel.app,dpl_FCiTD6veR9SJ8NULLymVSNKmtroe,29,bom1,,,,prj_PqWbBCrnXEq4KHOyAXDRDoRJwqy5,,,,,,,
